Город,Номера,Оператор,Телефонный код,Код страны
Саратов,845264xxxx,Ростелеком,845,+7
Саратов,845331xxxx,Ростелеком,845,+7
Саратов,845332xxxx,Ростелеком,845,+7
Саратов,845333xxxx,Ростелеком,845,+7
Саратов,845354xxxx,Ростелеком,845,+7
Саратов,845355xxxx,Ростелеком,845,+7
Саратов,845356xxxx,Ростелеком,845,+7
Саратов,845362xxxx,Ростелеком,845,+7
Саратов,845363xxxx,Ростелеком,845,+7
Саратов,845364xxxx,Ростелеком,845,+7
Саратов,845365xxxx,Ростелеком,845,+7
Саратов,845366xxxx,Ростелеком,845,+7
Саратов,845372xxxx,Ростелеком,845,+7
Саратов,845373xxxx,Ростелеком,845,+7
Саратов,845374xxxx,Ростелеком,845,+7
Саратов,845454xxxx,Ростелеком,845,+7
Саратов,845455xxxx,Ростелеком,845,+7
Саратов,845456xxxx,Ростелеком,845,+7
Саратов,845742xxxx,Ростелеком,845,+7
Саратов,845743xxxx,Ростелеком,845,+7
Саратов,845744xxxx,Ростелеком,845,+7
Тольятти,8482235xxx,Ростелеком,848,+7
Тольятти,8482236xxx,Ростелеком,848,+7
Тольятти,8482237xxx,Ростелеком,848,+7
Тольятти,8482238xxx,Ростелеком,848,+7
Тольятти,8482239xxx,Ростелеком,848,+7
Тольятти,848224xxxx,Ростелеком,848,+7
Тольятти,8482250xxx,Ростелеком,848,+7
Тольятти,8482251xxx,Ростелеком,848,+7
Тольятти,8482252xxx,Ростелеком,848,+7
Тольятти,8482253xxx,Ростелеком,848,+7
Тольятти,8482254xxx,Ростелеком,848,+7
Тольятти,8482255xxx,Ростелеком,848,+7
Тольятти,8482256xxx,Ростелеком,848,+7
Тольятти,8482257xxx,Ростелеком,848,+7
Тольятти,8482258xxx,Ростелеком,848,+7
Тольятти,84822590xx,Ростелеком,848,+7
Тольятти,84822591xx,Ростелеком,848,+7
Тольятти,84822592xx,Ростелеком,848,+7
Тольятти,84822593xx,Ростелеком,848,+7
Тольятти,84822594xx,Ростелеком,848,+7
Тольятти,84822595xx,Ростелеком,848,+7
Тольятти,84822596xx,Ростелеком,848,+7
Тольятти,84822597xx,Ростелеком,848,+7
Тольятти,848232xxxx,Ростелеком,848,+7
Тольятти,848233xxxx,Ростелеком,848,+7
Тольятти,848234xxxx,Ростелеком,848,+7
Тольятти,848235xxxx,Ростелеком,848,+7
Тольятти,848237xxxx,Ростелеком,848,+7
Тольятти,8482380xxx,Ростелеком,848,+7
Тольятти,8482381xxx,Ростелеком,848,+7
Тольятти,8482382xxx,Ростелеком,848,+7
Тольятти,8482383xxx,Ростелеком,848,+7
Тольятти,8482384xxx,Ростелеком,848,+7
Тольятти,8482385xxx,Ростелеком,848,+7
Тольятти,848243xxxx,МегаФон,848,+7
Тольятти,848244xxxx,МегаФон,848,+7
Тольятти,848246xxxx,МегаФон,848,+7
Тольятти,848247xxxx,МегаФон,848,+7
Тольятти,848261xxxx,МегаФон,848,+7
Тольятти,848262xxxx,МегаФон,848,+7
Тольятти,8482630xxx,МегаФон,848,+7
Тольятти,8482631xxx,МегаФон,848,+7
Тольятти,8482632xxx,МегаФон,848,+7
Тольятти,8482633xxx,МегаФон,848,+7
Тольятти,8482634xxx,МегаФон,848,+7
Тольятти,8482694xxx,ИнфоЛада,848,+7
Тольятти,8482695xxx,ИнфоЛада,848,+7
Тольятти,8482696xxx,ИнфоЛада,848,+7
Тольятти,8482697xxx,ИнфоЛада,848,+7
Тольятти,8482698xxx,ИнфоЛада,848,+7
Тольятти,8482699xxx,ИнфоЛада,848,+7
Тольятти,848270xxxx,ИнфоЛада,848,+7
Тольятти,848272xxxx,Ростелеком,848,+7
Тольятти,8482730xxx,Ростелеком,848,+7
Тольятти,8482731xxx,Ростелеком,848,+7
Тольятти,8482732xxx,Ростелеком,848,+7
Тольятти,8482733xxx,Ростелеком,848,+7
Тольятти,8482734xxx,Ростелеком,848,+7
Тольятти,848278xxxx,МегаФон,848,+7
Тольятти,8482790xxx,МегаФон,848,+7
Тольятти,8482791xxx,МегаФон,848,+7
Тольятти,8482792xxx,МегаФон,848,+7
Тольятти,8482793xxx,МегаФон,848,+7
Тольятти,8482794xxx,МегаФон,848,+7
Тольятти,84891xxxxx,Билайн,848,+7
Краснодар,86121998xx,Ростелеком,861,+7
Краснодар,86121999xx,Ростелеком,861,+7
Краснодар,86122xxxxx,Ростелеком,861,+7
Краснодар,861231xxxx,Ростелеком,861,+7
Краснодар,861232xxxx,Ростелеком,861,+7
Краснодар,861233xxxx,Ростелеком,861,+7
Краснодар,861234xxxx,Ростелеком,861,+7
Краснодар,861235xxxx,Ростелеком,861,+7
Краснодар,861236xxxx,Ростелеком,861,+7
Краснодар,861237xxxx,Ростелеком,861,+7
Краснодар,86124xxxxx,МТС,861,+7
Краснодар,861250xxxx,Ростелеком,861,+7
Краснодар,861251xxxx,Ростелеком,861,+7
Краснодар,861252xxxx,Ростелеком,861,+7
Краснодар,861253xxxx,Ростелеком,861,+7
Краснодар,861254xxxx,Ростелеком,861,+7
Краснодар,861255xxxx,Ростелеком,861,+7
Краснодар,8612589xxx,Ростелеком,861,+7
Краснодар,861259xxxx,Ростелеком,861,+7
Краснодар,861260xxxx,Ростелеком,861,+7
Краснодар,861261xxxx,Ростелеком,861,+7
Краснодар,861262xxxx,Ростелеком,861,+7
Краснодар,8612630xxx,Ростелеком,861,+7
Краснодар,86126310xx,Ростелеком,861,+7
Краснодар,86126311xx,Ростелеком,861,+7
Краснодар,86126312xx,Ростелеком,861,+7
Краснодар,86126313xx,Ростелеком,861,+7
Краснодар,86126314xx,Ростелеком,861,+7
Краснодар,861263150x,Ростелеком,861,+7
Краснодар,861263151x,Ростелеком,861,+7
Краснодар,861263152x,Ростелеком,861,+7
Краснодар,8612631530,Ростелеком,861,+7
Краснодар,8612631531,Ростелеком,861,+7
Краснодар,8612655xxx,Ростелеком,861,+7
Краснодар,8612656xxx,Ростелеком,861,+7
Краснодар,8612657xxx,Ростелеком,861,+7
Краснодар,8612658xxx,Ростелеком,861,+7
Краснодар,8612659xxx,Ростелеком,861,+7
Краснодар,861266xxxx,Ростелеком,861,+7
Краснодар,861267xxxx,Ростелеком,861,+7
Краснодар,861268xxxx,Ростелеком,861,+7
Краснодар,86126900xx,Ростелеком,861,+7
Краснодар,861270xxxx,Билайн,861,+7
Краснодар,861271xxxx,Билайн,861,+7
Краснодар,861272xxxx,Билайн,861,+7
Краснодар,861273xxxx,Билайн,861,+7
Краснодар,861290xxxx,МегаФон,861,+7
Краснодар,861291xxxx,МегаФон,861,+7
Краснодар,861292xxxx,МегаФон,861,+7
Краснодар,861293xxxx,МегаФон,861,+7
Краснодар,861750xxxx,МТС,861,+7
Краснодар,861751xxxx,МТС,861,+7
Краснодар,861752xxxx,МТС,861,+7
Краснодар,861753xxxx,МТС,861,+7
Краснодар,861754xxxx,МТС,861,+7
Краснодар,861755xxxx,МТС,861,+7
Краснодар,861756xxxx,МТС,861,+7
Краснодар,861757xxxx,МТС,861,+7
Краснодар,86199xxxxx,Ростелеком,861,+7
Ижевск,341240xxxx,Ростелеком,341,+7
Ижевск,341241xxxx,Ростелеком,341,+7
Ижевск,341242xxxx,Ростелеком,341,+7
Ижевск,341243xxxx,Ростелеком,341,+7
Ижевск,341244xxxx,Ростелеком,341,+7
Ижевск,341245xxxx,Ростелеком,341,+7
Ижевск,341246xxxx,Ростелеком,341,+7
Ижевск,3412503184,Ростелеком,341,+7
Ижевск,3412503185,Ростелеком,341,+7
Ижевск,3412503186,Ростелеком,341,+7
Ижевск,3412503187,Ростелеком,341,+7
Ижевск,3412503188,Ростелеком,341,+7
Ижевск,3412503189,Ростелеком,341,+7
Ижевск,341250319x,Ростелеком,341,+7
Ижевск,34125032xx,Ростелеком,341,+7
Ижевск,34125033xx,Ростелеком,341,+7
Ижевск,34125034xx,Ростелеком,341,+7
Ижевск,34125035xx,Ростелеком,341,+7
Ижевск,34125036xx,Ростелеком,341,+7
Ижевск,34125037xx,Ростелеком,341,+7
Ижевск,34125038xx,Ростелеком,341,+7
Ижевск,34125039xx,Ростелеком,341,+7
Ижевск,3412504xxx,Ростелеком,341,+7
Ижевск,3412505xxx,Ростелеком,341,+7
Ижевск,3412506xxx,Ростелеком,341,+7
Ижевск,3412507xxx,Ростелеком,341,+7
Ижевск,3412508xxx,Ростелеком,341,+7
Ижевск,3412509xxx,Ростелеком,341,+7
Ижевск,341251xxxx,Ростелеком,341,+7
Ижевск,341252xxxx,Ростелеком,341,+7
Ижевск,3412530xxx,Ростелеком,341,+7
Ижевск,341253100x,Ростелеком,341,+7
Ижевск,341253101x,Ростелеком,341,+7
Ижевск,341253102x,Ростелеком,341,+7
Ижевск,341253103x,Ростелеком,341,+7
Ижевск,341253104x,Ростелеком,341,+7
Ижевск,341253105x,Ростелеком,341,+7
Ижевск,341253106x,Ростелеком,341,+7
Ижевск,341253107x,Ростелеком,341,+7
Ижевск,341253108x,Ростелеком,341,+7
Ижевск,3412531090,Ростелеком,341,+7
Ижевск,3412531091,Ростелеком,341,+7
Ижевск,3412531092,Ростелеком,341,+7
Ижевск,3412531093,Ростелеком,341,+7
Ижевск,3412531094,Ростелеком,341,+7
Ижевск,3412531095,Ростелеком,341,+7
Ижевск,3412531096,Ростелеком,341,+7
Ижевск,3412531097,Ростелеком,341,+7
Ижевск,3412531098,Ростелеком,341,+7
Ижевск,3412531099,Ростелеком,341,+7
Ижевск,341258xxxx,Ростелеком,341,+7
Ижевск,3412590xxx,Ростелеком,341,+7
Ижевск,3412591xxx,Ростелеком,341,+7
Ижевск,3412592xxx,Ростелеком,341,+7
Ижевск,3412593xxx,Ростелеком,341,+7
Ижевск,34125940xx,Ростелеком,341,+7
Ижевск,34125941xx,Ростелеком,341,+7
Ижевск,34125942xx,Ростелеком,341,+7
Ижевск,34125943xx,Ростелеком,341,+7
Ижевск,34125944xx,Ростелеком,341,+7
Ижевск,34125945xx,Ростелеком,341,+7
Ижевск,3412594600,Ростелеком,341,+7
Ижевск,3412594601,Ростелеком,341,+7
Ижевск,3412594602,Ростелеком,341,+7
Ижевск,341261xxxx,Ростелеком,341,+7
Ижевск,341262xxxx,Ростелеком,341,+7
Ижевск,341263xxxx,Ростелеком,341,+7
Ижевск,34126928xx,Ростелеком,341,+7
Ижевск,34126929xx,Ростелеком,341,+7
Ижевск,3412693xxx,Ростелеком,341,+7
Ижевск,3412694xxx,Ростелеком,341,+7
Ижевск,3412695xxx,Ростелеком,341,+7
Ижевск,3412696xxx,Ростелеком,341,+7
Ижевск,3412697xxx,Ростелеком,341,+7
Ижевск,3412698xxx,Ростелеком,341,+7
Ижевск,3412699xxx,Ростелеком,341,+7
Ижевск,341270xxxx,Ростелеком,341,+7
Ижевск,341271xxxx,Ростелеком,341,+7
Ижевск,341272xxxx,Ростелеком,341,+7
Ижевск,341273xxxx,Ростелеком,341,+7
Ижевск,341274xxxx,Ростелеком,341,+7
Ижевск,34127500xx,Ростелеком,341,+7
Ижевск,34127501xx,Ростелеком,341,+7
Ижевск,34127502xx,Ростелеком,341,+7
Ижевск,34127503xx,Ростелеком,341,+7
Ижевск,34127504xx,Ростелеком,341,+7
Ижевск,34127505xx,Ростелеком,341,+7
Ижевск,341275060x,Ростелеком,341,+7
Ижевск,341275061x,Ростелеком,341,+7
Ижевск,341275062x,Ростелеком,341,+7
Ижевск,341275063x,Ростелеком,341,+7
Ижевск,341275064x,Ростелеком,341,+7
Ижевск,3412750650,Ростелеком,341,+7
Ижевск,3412750651,Ростелеком,341,+7
Ижевск,3412750652,Ростелеком,341,+7
Ижевск,3412750653,Ростелеком,341,+7
Ижевск,3412750654,Ростелеком,341,+7
Ижевск,3412750655,Ростелеком,341,+7
Ижевск,34129389xx,Билайн,341,+7
Ижевск,3412939xxx,Билайн,341,+7
Ижевск,341294xxxx,Билайн,341,+7
Ижевск,3412950xxx,Билайн,341,+7
Ижевск,3412951xxx,Билайн,341,+7
Ижевск,3412952xxx,Билайн,341,+7
Ижевск,3412953xxx,Билайн,341,+7
Ижевск,3412954xxx,Билайн,341,+7
Ижевск,3412955xxx,Билайн,341,+7
Ижевск,34129560xx,Билайн,341,+7
Ижевск,34129561xx,Билайн,341,+7
Ижевск,341393xxxx,Ростелеком,341,+7
Ижевск,3413940xxx,Ростелеком,341,+7
Ижевск,3413941xxx,Ростелеком,341,+7
Ижевск,3413942xxx,Ростелеком,341,+7
Ижевск,3413943xxx,Ростелеком,341,+7
Ижевск,3413944xxx,Ростелеком,341,+7
Ижевск,3414121xxx,Ростелеком,341,+7
Ижевск,3414122xxx,Ростелеком,341,+7
Ижевск,3414123xxx,Ростелеком,341,+7
Ижевск,3414124xxx,Ростелеком,341,+7
Ижевск,3414125xxx,Ростелеком,341,+7
Ижевск,3414126xxx,Ростелеком,341,+7
Ижевск,3414127xxx,Ростелеком,341,+7
Ижевск,3414128xxx,Ростелеком,341,+7
Ижевск,3414129xxx,Ростелеком,341,+7
Ижевск,341413xxxx,Ростелеком,341,+7
Ижевск,3414140xxx,Ростелеком,341,+7
Ижевск,3414141xxx,Ростелеком,341,+7
Ижевск,3414142xxx,Ростелеком,341,+7
Ижевск,3414143xxx,Ростелеком,341,+7
Ижевск,3414144xxx,Ростелеком,341,+7
Ижевск,34145243xx,Ростелеком,341,+7
Ижевск,34145244xx,Ростелеком,341,+7
Ижевск,34145245xx,Ростелеком,341,+7
Ижевск,34145246xx,Ростелеком,341,+7
Ижевск,34145247xx,Ростелеком,341,+7
Ижевск,34145248xx,Ростелеком,341,+7
Ижевск,34145249xx,Ростелеком,341,+7
Ижевск,3414525xxx,Ростелеком,341,+7
Ижевск,3414526xxx,Ростелеком,341,+7
Ижевск,3414527xxx,Ростелеком,341,+7
Ижевск,3414528xxx,Ростелеком,341,+7
Ижевск,3414529xxx,Ростелеком,341,+7
Ижевск,341453xxxx,Ростелеком,341,+7
Ижевск,341454xxxx,Ростелеком,341,+7
Ижевск,341455xxxx,Ростелеком,341,+7
Ижевск,3414560xxx,Ростелеком,341,+7
Ижевск,34147289xx,Ростелеком,341,+7
Ижевск,3414729xxx,Ростелеком,341,+7
Ижевск,341473xxxx,Ростелеком,341,+7
Ижевск,3414740xxx,Ростелеком,341,+7
Ижевск,3414741xxx,Ростелеком,341,+7
Ижевск,3414742xxx,Ростелеком,341,+7
Ижевск,3414743xxx,Ростелеком,341,+7
Ижевск,3414744xxx,Ростелеком,341,+7
Ижевск,3414745xxx,Ростелеком,341,+7
Ижевск,3414746xxx,Ростелеком,341,+7
Ижевск,3414747xxx,Ростелеком,341,+7
Ижевск,34147480xx,Ростелеком,341,+7
Ижевск,34147481xx,Ростелеком,341,+7
Ижевск,34147482xx,Ростелеком,341,+7
Ижевск,34147483xx,Ростелеком,341,+7
Ярославль,485220xxxx,Ростелеком,485,+7
Ярославль,485221xxxx,Ростелеком,485,+7
Ярославль,485222xxxx,Ростелеком,485,+7
Ярославль,485224xxxx,Ростелеком,485,+7
Ярославль,485225xxxx,Ростелеком,485,+7
Ярославль,485235xxxx,Ростелеком,485,+7
Ярославль,485236xxxx,Ростелеком,485,+7
Ярославль,4852428xxx,Ростелеком,485,+7
Ярославль,4852429xxx,Ростелеком,485,+7
Ярославль,485243xxxx,Ростелеком,485,+7
Ярославль,485244xxxx,Ростелеком,485,+7
Ярославль,485245xxxx,Ростелеком,485,+7
Ярославль,485246xxxx,Ростелеком,485,+7
Ярославль,485247xxxx,Ростелеком,485,+7
Ярославль,485248xxxx,Ростелеком,485,+7
Ярославль,48524900xx,Ростелеком,485,+7
Ярославль,48524901xx,Ростелеком,485,+7
Ярославль,48524902xx,Ростелеком,485,+7
Ярославль,48524903xx,Ростелеком,485,+7
Ярославль,4852498xxx,Ростелеком,485,+7
Ярославль,4852499xxx,Ростелеком,485,+7
Ярославль,485250xxxx,Ростелеком,485,+7
Ярославль,485251xxxx,Ростелеком,485,+7
Ярославль,485253xxxx,Ростелеком,485,+7
Ярославль,485254xxxx,Ростелеком,485,+7
Ярославль,485255xxxx,Ростелеком,485,+7
Ярославль,485256xxxx,Ростелеком,485,+7
Ярославль,485257xxxx,Ростелеком,485,+7
Ярославль,485271xxxx,Ростелеком,485,+7
Ярославль,485272xxxx,Ростелеком,485,+7
Ярославль,485273xxxx,Ростелеком,485,+7
Ярославль,485274xxxx,Ростелеком,485,+7
Ярославль,485275xxxx,Ростелеком,485,+7
Ярославль,485276xxxx,Ростелеком,485,+7
Ярославль,485290xxxx,МегаФон,485,+7
Ярославль,485291xxxx,МегаФон,485,+7
Ярославль,485292xxxx,МегаФон,485,+7
Ярославль,485293xxxx,МегаФон,485,+7
Ярославль,485297xxxx,Tele2,485,+7
Ярославль,485298xxxx,Tele2,485,+7
Ярославль,485299xxxx,Tele2,485,+7
Ярославль,48552013xx,Ростелеком,485,+7
Ярославль,48552014xx,Ростелеком,485,+7
Ярославль,48552015xx,Ростелеком,485,+7
Ярославль,48552016xx,Ростелеком,485,+7
Ярославль,48552017xx,Ростелеком,485,+7
Ярославль,48552018xx,Ростелеком,485,+7
Ярославль,48552019xx,Ростелеком,485,+7
Ярославль,4855202xxx,Ростелеком,485,+7
Ярославль,4855203xxx,Ростелеком,485,+7
Ярославль,4855204xxx,Ростелеком,485,+7
Ярославль,4855205xxx,Ростелеком,485,+7
Ярославль,4855206xxx,Ростелеком,485,+7
Ярославль,4855207xxx,Ростелеком,485,+7
Ярославль,4855208xxx,Ростелеком,485,+7
Ярославль,4855209xxx,Ростелеком,485,+7
Ярославль,485521xxxx,Ростелеком,485,+7
Ярославль,485522xxxx,Ростелеком,485,+7
